,model_name,iter,epoch,tr_loss,tr_acc,val_loss,val_acc
177,TransformerBlockModel,9,8,0.5762448607815637,80.89444444444445,0.521001919746399,83.1
178,TransformerBlockModel,9,9,0.555863123257955,81.57777777777778,0.5227593560218811,83.15
179,TransformerBlockModel,9,10,0.5488901359240214,81.82222222222222,0.5097036080360413,83.8
180,TransformerBlockModel,10,1,1.0160799046622382,71.28333333333333,0.6204409527778626,81.1
181,TransformerBlockModel,10,2,0.605564521683587,80.55,0.5747775692939758,81.8
182,TransformerBlockModel,10,3,0.6081121099789938,80.77777777777777,0.6000199389457702,81.55
183,TransformerBlockModel,10,4,0.58298248245981,80.81111111111112,0.5749224710464478,81.95
184,TransformerBlockModel,10,5,0.5556942034562429,81.98333333333333,0.5504417133331299,82.55
185,TransformerBlockModel,10,6,0.551885716146893,81.99444444444444,0.5425515909194947,82.65
186,TransformerBlockModel,10,7,0.5450273331801097,81.87777777777778,0.5466638436317444,82.3
187,TransformerBlockModel,10,8,0.5483400909105937,82.15,0.5446417198181153,82.6
188,TransformerBlockModel,10,9,0.5401332312689887,82.50555555555556,0.5515809440612793,83.05
189,TransformerBlockModel,10,10,0.5406151269012027,82.25,0.5459944887161254,82.95
190,TransformerBlockModel,11,1,0.9901982367303637,72.66666666666667,0.6143696265220642,81.6
191,TransformerBlockModel,11,2,0.6049034113354154,80.5111111111111,0.5921515369415283,81.45
192,TransformerBlockModel,11,3,0.5845243955188327,81.08888888888889,0.581309077501297,81.8
193,TransformerBlockModel,11,4,0.5741219459109836,81.16666666666667,0.5654689221382141,82.7
194,TransformerBlockModel,11,5,0.567442343155543,81.45555555555555,0.5539478478431702,82.65
195,TransformerBlockModel,11,6,0.5558440611362457,81.71666666666667,0.5740649437904358,82.6
196,TransformerBlockModel,11,7,0.5516679928037855,82.13888888888889,0.5589796600341796,82.9
197,TransformerBlockModel,11,8,0.550652177174886,81.89444444444445,0.5413523151874542,83.2
198,TransformerBlockModel,11,9,0.5757791548834906,81.3,0.5609693393707276,82.65
199,TransformerBlockModel,11,10,0.5499079985088772,82.22222222222223,0.540509774684906,82.95
200,MultilayerTransformerBlockModel,2,1,1.053941161473592,70.55555555555556,0.5942155475616455,82.45
201,MultilayerTransformerBlockModel,2,2,0.6273810877270168,79.63888888888889,0.5981233992576599,81.95
202,MultilayerTransformerBlockModel,2,3,0.597054738521576,80.40555555555555,0.5698257093429565,82.55
203,MultilayerTransformerBlockModel,2,4,0.5870118355221219,81.05,0.5494528408050537,82.5
204,MultilayerTransformerBlockModel,2,5,0.568739947213067,81.35,0.5263865156173706,83.0
205,MultilayerTransformerBlockModel,2,6,0.5663505743344625,81.65555555555555,0.5409475588798522,83.25
206,MultilayerTransformerBlockModel,2,7,0.5587707108391656,81.88888888888889,0.5373686566352844,83.35
207,MultilayerTransformerBlockModel,2,8,0.5533347582817078,82.03888888888889,0.5310614547729492,83.45
208,MultilayerTransformerBlockModel,2,9,0.5489903392791748,82.00555555555556,0.5313340134620667,83.25
209,MultilayerTransformerBlockModel,2,10,0.5479513074027167,82.49444444444444,0.5195825572013855,83.45
210,MultilayerTransformerBlockModel,3,1,1.0490258328119915,70.68333333333334,0.5484478812217712,83.5
211,MultilayerTransformerBlockModel,3,2,0.6216716652446322,80.05,0.5394749808311462,84.05
212,MultilayerTransformerBlockModel,3,3,0.6013954960505168,80.43888888888888,0.5095153908729553,84.5
213,MultilayerTransformerBlockModel,3,4,0.5829764552116394,81.08888888888889,0.5007252697944641,84.85
214,MultilayerTransformerBlockModel,3,5,0.5665727041032579,81.49444444444444,0.507305579662323,85.25
215,MultilayerTransformerBlockModel,3,6,0.5731260131200154,81.27222222222223,0.4774310164451599,85.45
216,MultilayerTransformerBlockModel,3,7,0.5702613952424791,81.35555555555555,0.5018761324882507,85.3
217,MultilayerTransformerBlockModel,3,8,0.5632766059769524,81.70555555555555,0.49823147678375246,85.45
218,MultilayerTransformerBlockModel,3,9,0.5543987528218164,81.75555555555556,0.4712010054588318,85.6
219,MultilayerTransformerBlockModel,3,10,0.5544717220730252,81.9,0.49431074237823486,86.2
220,MultilayerTransformerBlockModel,4,1,1.0632879356543223,70.03333333333333,0.6285949926376343,81.0
221,MultilayerTransformerBlockModel,4,2,0.613910865412818,79.70555555555555,0.6089697871208191,82.0
222,MultilayerTransformerBlockModel,4,3,0.5980534198549059,80.39444444444445,0.5799476985931397,82.65
223,MultilayerTransformerBlockModel,4,4,0.5750834517743852,81.21666666666667,0.5569262900352479,82.6
224,MultilayerTransformerBlockModel,4,5,0.5632815895080566,81.75,0.5522841238975524,82.9
225,MultilayerTransformerBlockModel,4,6,0.5619718191623688,81.83888888888889,0.5600983867645264,82.95
226,MultilayerTransformerBlockModel,4,7,0.5556226348347134,81.62222222222222,0.5725291829109191,82.9
227,MultilayerTransformerBlockModel,4,8,0.5538138113021851,81.95,0.5410786485671997,83.0
228,MultilayerTransformerBlockModel,4,9,0.5528995549943712,81.67777777777778,0.5402960290908814,83.3
229,MultilayerTransformerBlockModel,4,10,0.5467504445181952,82.14444444444445,0.5451912302970886,83.3
230,MultilayerTransformerBlockModel,5,1,1.141439978811476,67.72222222222223,0.5665026950836182,82.85
231,MultilayerTransformerBlockModel,5,2,0.6227877603107028,79.77777777777777,0.5586035752296448,83.1
232,MultilayerTransformerBlockModel,5,3,0.598142564561632,80.42777777777778,0.5261130688190461,83.65
233,MultilayerTransformerBlockModel,5,4,0.5832300177415212,81.25,0.5459055237770081,83.35
234,MultilayerTransformerBlockModel,5,5,0.5704170965088738,81.52777777777777,0.513729540348053,84.05
235,MultilayerTransformerBlockModel,5,6,0.5556632020208571,81.81666666666666,0.49991349124908446,84.45
236,MultilayerTransformerBlockModel,5,7,0.5549052608807882,81.81111111111112,0.5015550103187562,84.35
237,MultilayerTransformerBlockModel,5,8,0.5562389489279853,81.62222222222222,0.501383492231369,84.3
238,MultilayerTransformerBlockModel,5,9,0.5495950493547651,81.95,0.5100113477706909,84.05
239,MultilayerTransformerBlockModel,5,10,0.5454473595884112,82.15555555555555,0.4945767962932587,84.65
240,MultilayerTransformerBlockModel,6,1,1.0277205766042075,71.26666666666667,0.5928694503307342,82.75
241,MultilayerTransformerBlockModel,6,2,0.6204679205947452,79.95555555555555,0.5582801990509033,83.45
242,MultilayerTransformerBlockModel,6,3,0.5978784635331895,80.63333333333334,0.5589958117008209,83.75
243,MultilayerTransformerBlockModel,6,4,0.5874204121165806,81.0,0.5425916838645936,84.0
244,MultilayerTransformerBlockModel,6,5,0.5700011112954881,81.31111111111112,0.5468402659893036,83.95
245,MultilayerTransformerBlockModel,6,6,0.5625776493284438,81.58888888888889,0.5245683660507202,84.6
246,MultilayerTransformerBlockModel,6,7,0.5600611103640663,81.6,0.5163241810798646,84.8
247,MultilayerTransformerBlockModel,6,8,0.5591004606882731,81.56111111111112,0.5228550164699555,84.45
248,MultilayerTransformerBlockModel,6,9,0.5459383176432715,81.97222222222223,0.5285970718860626,84.3
249,MultilayerTransformerBlockModel,6,10,0.5469219699170854,82.08333333333333,0.5486358330249786,84.65
250,MultilayerTransformerBlockModel,7,1,1.0851543014844258,68.92777777777778,0.6376246480941773,81.15
251,MultilayerTransformerBlockModel,7,2,0.612400038825141,80.31111111111112,0.6006438865661621,82.4
252,MultilayerTransformerBlockModel,7,3,0.5912927584648132,80.46666666666667,0.5922489252090454,81.85
253,MultilayerTransformerBlockModel,7,4,0.5717658469941881,81.1,0.57639612865448,82.85
254,MultilayerTransformerBlockModel,7,5,0.5775341238445706,81.47222222222223,0.5895652670860291,81.85
255,MultilayerTransformerBlockModel,7,6,0.5615226941638523,81.39444444444445,0.5740395531654358,82.35
256,MultilayerTransformerBlockModel,7,7,0.5509246630138821,81.85555555555555,0.583177875995636,83.15
257,MultilayerTransformerBlockModel,7,8,0.569634571287367,81.48333333333333,0.6856413097381592,81.05
258,MultilayerTransformerBlockModel,7,9,0.6938102123472426,78.21111111111111,0.6169680323600769,82.0
259,MultilayerTransformerBlockModel,7,10,0.6044200327661302,80.2,0.6022135686874389,81.95
260,MultilayerTransformerBlockModel,8,1,1.0589272811677721,69.93888888888888,0.593909574508667,82.2
261,MultilayerTransformerBlockModel,8,2,0.6217655687332153,79.91111111111111,0.5737128915786743,82.55
262,MultilayerTransformerBlockModel,8,3,0.5981812440024482,80.88333333333334,0.5496206908226013,83.05
263,MultilayerTransformerBlockModel,8,4,0.5827521573172675,80.95,0.5411356763839722,82.95
264,MultilayerTransformerBlockModel,8,5,0.5698769720925225,81.31666666666666,0.5332564225196839,83.15
265,MultilayerTransformerBlockModel,8,6,0.5605888408025106,81.44444444444444,0.5277645449638366,83.4
266,MultilayerTransformerBlockModel,8,7,0.5569813347922431,81.77777777777777,0.5367081093788147,82.9
267,MultilayerTransformerBlockModel,8,8,0.5526547329160902,81.68888888888888,0.5203357744216919,83.45
268,MultilayerTransformerBlockModel,8,9,0.550234403875139,81.77777777777777,0.5144587564468384,83.55
269,MultilayerTransformerBlockModel,8,10,0.5478120722240872,81.75555555555556,0.522424057483673,83.9
270,MultilayerTransformerBlockModel,9,1,1.1463691103193494,67.48333333333333,0.5422281913757324,82.5
271,MultilayerTransformerBlockModel,9,2,0.628068547460768,79.67222222222222,0.5330020513534546,83.15
272,MultilayerTransformerBlockModel,9,3,0.5992759243647258,80.63333333333334,0.5211993961334228,83.7
273,MultilayerTransformerBlockModel,9,4,0.5818270746337043,80.88333333333334,0.501777801990509,84.2
274,MultilayerTransformerBlockModel,9,5,0.5732862209743924,81.63888888888889,0.5058942766189575,84.1
275,MultilayerTransformerBlockModel,9,6,0.567995690981547,81.42222222222222,0.4881883978843689,84.5
276,MultilayerTransformerBlockModel,9,7,0.5570907922320896,81.7388888888889,0.49494401836395263,84.15
277,MultilayerTransformerBlockModel,9,8,0.5587692319552103,81.77777777777777,0.4720164668560028,84.6
278,MultilayerTransformerBlockModel,9,9,0.5503960233264499,81.86666666666666,0.4813558979034424,84.75
279,MultilayerTransformerBlockModel,9,10,0.5474160763422649,82.1,0.47738034176826477,85.15
280,MultilayerTransformerBlockModel,10,1,1.099158498181237,68.71111111111111,0.6008364748954773,81.95
281,MultilayerTransformerBlockModel,10,2,0.612350656138526,80.02222222222223,0.6088429245948791,82.0
282,MultilayerTransformerBlockModel,10,3,0.6042967984941271,80.4888888888889,0.5654111547470093,83.35
283,MultilayerTransformerBlockModel,10,4,0.5741444976064894,81.61666666666666,0.544147933959961,83.75
284,MultilayerTransformerBlockModel,10,5,0.5570494133631388,81.63333333333334,0.5473124346733094,83.6
285,MultilayerTransformerBlockModel,10,6,0.561112722714742,81.85,0.5507162680625916,83.8
286,MultilayerTransformerBlockModel,10,7,0.5548674757215711,81.85555555555555,0.5459520287513733,83.9
287,MultilayerTransformerBlockModel,10,8,0.5547328817579481,81.82222222222222,0.536426016330719,84.5
288,MultilayerTransformerBlockModel,10,9,0.5480800208780501,82.16111111111111,0.5473547835350037,83.85
289,MultilayerTransformerBlockModel,10,10,0.5424375615119934,82.31666666666666,0.5326227011680603,84.4
290,MultilayerTransformerBlockModel,11,1,0.9898329028023614,72.09444444444445,0.614641803741455,81.5
291,MultilayerTransformerBlockModel,11,2,0.6200433415306938,80.0111111111111,0.6059625196456909,81.9
292,MultilayerTransformerBlockModel,11,3,0.605838313791487,80.20555555555555,0.5856655225753784,81.7
293,MultilayerTransformerBlockModel,11,4,0.5706680064466264,81.31111111111112,0.5710396504402161,82.3
294,MultilayerTransformerBlockModel,11,5,0.5654337197939555,81.44444444444444,0.5852460317611694,82.1
295,MultilayerTransformerBlockModel,11,6,0.5637246936162312,81.73333333333333,0.5528653392791748,82.35
296,MultilayerTransformerBlockModel,11,7,0.5568323842684428,81.93888888888888,0.5657076921463012,82.45
297,MultilayerTransformerBlockModel,11,8,0.5741365959379409,81.45,0.5502174456119537,82.4
298,MultilayerTransformerBlockModel,11,9,0.5513305120997959,81.68888888888888,0.5459638957977295,82.85
299,MultilayerTransformerBlockModel,11,10,0.5439725189208985,82.13333333333334,0.5756371655464172,81.7
