,model_name,iter,epoch,tr_loss,tr_acc,val_loss,val_acc
177,TransformerBlockModel,9,8,0.5762448607815637,80.89444444444445,0.521001919746399,83.1
178,TransformerBlockModel,9,9,0.555863123257955,81.57777777777778,0.5227593560218811,83.15
179,TransformerBlockModel,9,10,0.5488901359240214,81.82222222222222,0.5097036080360413,83.8
180,TransformerBlockModel,10,1,1.0160799046622382,71.28333333333333,0.6204409527778626,81.1
181,TransformerBlockModel,10,2,0.605564521683587,80.55,0.5747775692939758,81.8
182,TransformerBlockModel,10,3,0.6081121099789938,80.77777777777777,0.6000199389457702,81.55
183,TransformerBlockModel,10,4,0.58298248245981,80.81111111111112,0.5749224710464478,81.95
184,TransformerBlockModel,10,5,0.5556942034562429,81.98333333333333,0.5504417133331299,82.55
185,TransformerBlockModel,10,6,0.551885716146893,81.99444444444444,0.5425515909194947,82.65
186,TransformerBlockModel,10,7,0.5450273331801097,81.87777777777778,0.5466638436317444,82.3
187,TransformerBlockModel,10,8,0.5483400909105937,82.15,0.5446417198181153,82.6
188,TransformerBlockModel,10,9,0.5401332312689887,82.50555555555556,0.5515809440612793,83.05
189,TransformerBlockModel,10,10,0.5406151269012027,82.25,0.5459944887161254,82.95
190,TransformerBlockModel,11,1,0.9901982367303637,72.66666666666667,0.6143696265220642,81.6
191,TransformerBlockModel,11,2,0.6049034113354154,80.5111111111111,0.5921515369415283,81.45
192,TransformerBlockModel,11,3,0.5845243955188327,81.08888888888889,0.581309077501297,81.8
193,TransformerBlockModel,11,4,0.5741219459109836,81.16666666666667,0.5654689221382141,82.7
194,TransformerBlockModel,11,5,0.567442343155543,81.45555555555555,0.5539478478431702,82.65
195,TransformerBlockModel,11,6,0.5558440611362457,81.71666666666667,0.5740649437904358,82.6
196,TransformerBlockModel,11,7,0.5516679928037855,82.13888888888889,0.5589796600341796,82.9
197,TransformerBlockModel,11,8,0.550652177174886,81.89444444444445,0.5413523151874542,83.2
198,TransformerBlockModel,11,9,0.5757791548834906,81.3,0.5609693393707276,82.65
199,TransformerBlockModel,11,10,0.5499079985088772,82.22222222222223,0.540509774684906,82.95
