,model_name,fold,epoch,tr_loss,tr_acc,val_loss,val_acc
76,BaseModel,8,7,0.5675929448869493,81.67222222222222,0.5296395664215088,82.95
77,BaseModel,8,8,0.5612295328776041,81.63333333333334,0.5338933625221253,83.15
78,BaseModel,8,9,0.5619441394276089,81.37222222222222,0.5331106967926026,82.95
79,BaseModel,8,10,0.5529525097476111,82.05555555555556,0.5233656597137452,83.15
80,BaseModel,9,1,1.4356021769841512,62.05555555555556,0.5704802165031433,83.5
81,BaseModel,9,2,0.6141017254723443,79.88333333333334,0.5416634552478791,84.6
82,BaseModel,9,3,0.5902888278961181,80.68888888888888,0.5412445552349091,84.5
83,BaseModel,9,4,0.5827401603857676,80.82777777777778,0.5326778364181518,84.6
84,BaseModel,9,5,0.5811299697558086,81.12777777777778,0.5308658056259156,84.75
85,BaseModel,9,6,0.584598110516866,80.7611111111111,0.5469707489013672,84.45
86,BaseModel,9,7,0.573551509698232,81.26666666666667,0.52881835770607,84.4
87,BaseModel,9,8,0.5744945460425482,81.26666666666667,0.5198655297756195,84.7
88,BaseModel,9,9,0.5712352244589064,81.05,0.5158641390800476,84.85
89,BaseModel,9,10,0.5657387692133585,81.47777777777777,0.5080878000259399,85.0
90,BaseModel,10,1,1.5121549736128912,58.5,0.6381574673652649,82.05
91,BaseModel,10,2,0.6441549661424425,78.86111111111111,0.5880938625335693,82.7
92,BaseModel,10,3,0.5998920509550306,80.40555555555555,0.5712568240165711,83.1
93,BaseModel,10,4,0.5948175227377149,80.59444444444445,0.571914852142334,83.1
94,BaseModel,10,5,0.5843002203835381,80.96666666666667,0.5533002524375915,83.75
95,BaseModel,10,6,0.5700453330145941,81.47222222222223,0.5422960438728333,83.55
96,BaseModel,10,7,0.5758601281378004,81.04444444444445,0.5656362481117249,83.05
97,BaseModel,10,8,0.5670310320854187,81.33888888888889,0.5529652588367462,83.3
98,BaseModel,10,9,0.5578564179208544,81.67777777777778,0.5382769162654877,83.7
99,BaseModel,10,10,0.5541619948281182,81.77222222222223,0.5461715250015259,83.6
100,TransformerBlockModel,1,1,1.024582159307268,70.53333333333333,0.5829958372116089,82.95
101,TransformerBlockModel,1,2,0.6094795961909824,80.18888888888888,0.5576627221107483,83.25
102,TransformerBlockModel,1,3,0.5820814864900377,80.81666666666666,0.5347262892723084,83.1
103,TransformerBlockModel,1,4,0.5670647753079733,81.47777777777777,0.5272837510108948,83.4
104,TransformerBlockModel,1,5,0.5599060325357649,81.63888888888889,0.5645196371078491,83.3
105,TransformerBlockModel,1,6,0.5539489396148258,81.82777777777778,0.5346834292411804,83.0
106,TransformerBlockModel,1,7,0.5507554817729526,82.15555555555555,0.5125419535636901,83.95
107,TransformerBlockModel,1,8,0.543852908929189,82.28888888888889,0.5207749614715577,84.45
108,TransformerBlockModel,1,9,0.5394979029231601,82.35,0.5153724279403686,83.2
109,TransformerBlockModel,1,10,0.5310066298908658,82.47222222222223,0.5113210582733154,83.85
110,TransformerBlockModel,2,1,1.0527749524646335,69.73333333333333,0.595887966632843,83.3
111,TransformerBlockModel,2,2,0.608770302189721,80.17222222222222,0.5617087316513062,83.85
112,TransformerBlockModel,2,3,0.594338647418552,80.74444444444444,0.560073178768158,84.1
113,TransformerBlockModel,2,4,0.5796385906007555,81.07222222222222,0.5623144207000732,83.8
114,TransformerBlockModel,2,5,0.5742154650688172,81.10555555555555,0.5631969618797302,84.6
115,TransformerBlockModel,2,6,0.5719239113065931,81.67222222222222,0.5324671096801757,84.25
116,TransformerBlockModel,2,7,0.5661771057976617,81.52777777777777,0.6028598203659058,84.05
117,TransformerBlockModel,2,8,0.5635088710784912,81.78333333333333,0.5359438066482544,84.35
118,TransformerBlockModel,2,9,0.5515619710286458,81.96666666666667,0.5306085262298584,84.5
119,TransformerBlockModel,2,10,0.5458157193925646,82.11111111111111,0.5265982522964477,84.85
120,TransformerBlockModel,3,1,1.0787697104348077,69.36666666666666,0.5986243505477905,82.75
121,TransformerBlockModel,3,2,0.6211843611399332,79.60555555555555,0.5543555374145508,83.35
122,TransformerBlockModel,3,3,0.5919281940460205,80.63333333333334,0.5438621945381165,83.45
123,TransformerBlockModel,3,4,0.5792390812238057,80.94444444444444,0.5233398828506469,84.4
124,TransformerBlockModel,3,5,0.5675688477092319,81.48333333333333,0.5327559542655945,83.5
125,TransformerBlockModel,3,6,0.5644918205473158,81.59444444444445,0.5130133485794067,83.95
126,TransformerBlockModel,3,7,0.563029480987125,81.40555555555555,0.5001238770484925,84.45
127,TransformerBlockModel,3,8,0.5526113078329298,81.93333333333334,0.5142555599212646,84.45
128,TransformerBlockModel,3,9,0.5444650841024187,82.25,0.5032960505485534,84.2
129,TransformerBlockModel,3,10,0.5439768582979838,82.09444444444445,0.5295893979072571,83.5
130,TransformerBlockModel,4,1,1.0617574872440763,69.23333333333333,0.5608779940605163,83.65
131,TransformerBlockModel,4,2,0.6063353794945611,79.96666666666667,0.546507294178009,84.2
132,TransformerBlockModel,4,3,0.5927167043685914,80.37222222222222,0.5281543788909913,84.25
133,TransformerBlockModel,4,4,0.5797316614521875,80.9888888888889,0.5310274085998535,84.6
134,TransformerBlockModel,4,5,0.5740629771550496,81.23333333333333,0.5374711084365845,84.9
135,TransformerBlockModel,4,6,0.5712311204274495,81.07222222222222,0.5140067191123963,85.15
136,TransformerBlockModel,4,7,0.5646876117388407,81.34444444444445,0.4993281307220459,85.25
137,TransformerBlockModel,4,8,0.5552479253874885,81.52222222222223,0.49874501252174375,85.35
138,TransformerBlockModel,4,9,0.543617480913798,82.13888888888889,0.4948999662399292,85.7
139,TransformerBlockModel,4,10,0.5476361659897698,81.58333333333333,0.49384796047210694,85.65
140,TransformerBlockModel,5,1,1.0704179997973973,69.77222222222223,0.6294376521110535,81.4
141,TransformerBlockModel,5,2,0.6170305395126343,80.12777777777778,0.5692903103828431,82.05
142,TransformerBlockModel,5,3,0.5856780975129869,80.85555555555555,0.5928388061523437,82.3
143,TransformerBlockModel,5,4,0.6080231651200189,80.67222222222222,0.5728785672187805,81.95
144,TransformerBlockModel,5,5,0.581498600906796,81.18888888888888,0.5538064823150635,82.45
145,TransformerBlockModel,5,6,0.5674223955472311,81.58333333333333,0.539826319694519,82.95
146,TransformerBlockModel,5,7,0.5565358889367845,82.0111111111111,0.5329653949737548,83.2
147,TransformerBlockModel,5,8,0.5477210269504124,82.15555555555555,0.531716100692749,83.1
148,TransformerBlockModel,5,9,0.5519624839623769,81.67222222222222,0.5541423025131226,83.4
149,TransformerBlockModel,5,10,0.5481636631223891,81.86666666666666,0.553396249294281,82.95
150,TransformerBlockModel,6,1,1.047352288193173,70.11111111111111,0.5885452218055726,81.95
151,TransformerBlockModel,6,2,0.6112703495555454,80.17777777777778,0.5589422082901001,83.1
152,TransformerBlockModel,6,3,0.5798085272312165,80.91111111111111,0.5672260546684265,83.2
153,TransformerBlockModel,6,4,0.5706258659627702,81.40555555555555,0.5434624333381652,83.4
154,TransformerBlockModel,6,5,0.5599700300958421,81.59444444444445,0.5421757764816284,83.65
155,TransformerBlockModel,6,6,0.547685535007053,81.81111111111112,0.5349589529037475,83.8
156,TransformerBlockModel,6,7,0.5401448450088501,82.06666666666666,0.5444342074394226,83.4
157,TransformerBlockModel,6,8,0.5474894769721561,81.86111111111111,0.5760828371047974,83.65
158,TransformerBlockModel,6,9,0.5411724836031596,82.09444444444445,0.5269242267608643,84.05
159,TransformerBlockModel,6,10,0.5380069807900323,82.45,0.5328406867980957,83.8
160,TransformerBlockModel,7,1,1.0355843697653877,70.15,0.6318023996353149,80.65
161,TransformerBlockModel,7,2,0.6184730667538113,79.78333333333333,0.5904516668319703,81.6
162,TransformerBlockModel,7,3,0.5903548095491198,80.7388888888889,0.5547371201515198,81.55
163,TransformerBlockModel,7,4,0.5707187734709845,81.38333333333334,0.5590168161392212,81.35
164,TransformerBlockModel,7,5,0.5612656888431973,81.83333333333333,0.5493038034439087,82.45
165,TransformerBlockModel,7,6,0.5738728884590997,81.46666666666667,0.5644310503005981,82.0
166,TransformerBlockModel,7,7,0.5693852916823493,81.52777777777777,0.5384462118148804,82.1
167,TransformerBlockModel,7,8,0.5478802411556244,82.29444444444445,0.5469300651550293,82.1
168,TransformerBlockModel,7,9,0.5401404875649346,82.35,0.5309259610176087,82.6
169,TransformerBlockModel,7,10,0.5353180055088467,82.56111111111112,0.5393892524242401,82.35
170,TransformerBlockModel,8,1,1.1109676465988159,68.27777777777777,0.6038103623390197,81.3
171,TransformerBlockModel,8,2,0.6099600261052449,79.99444444444444,0.5807817659378052,81.25
172,TransformerBlockModel,8,3,0.5879857429398431,80.75,0.5670249600410462,82.2
173,TransformerBlockModel,8,4,0.5766361809306675,81.01666666666667,0.5469812622070312,82.7
174,TransformerBlockModel,8,5,0.5641203622817993,81.40555555555555,0.5393639121055603,82.6
175,TransformerBlockModel,8,6,0.5541939340697395,81.86666666666666,0.5655631566047669,82.6
176,TransformerBlockModel,8,7,0.549254116429223,82.25555555555556,0.5379503479003906,82.55
177,TransformerBlockModel,8,8,0.5504781788190206,82.0111111111111,0.5233890943527222,83.2
178,TransformerBlockModel,8,9,0.5372867909537421,82.11111111111111,0.5193236134052277,83.7
179,TransformerBlockModel,8,10,0.5371219734880659,82.46666666666667,0.5236921889781951,83.05
180,TransformerBlockModel,9,1,1.0083676325480144,70.95,0.555085512638092,82.95
181,TransformerBlockModel,9,2,0.6179405366579691,79.87777777777778,0.5577727365493774,82.05
182,TransformerBlockModel,9,3,0.6002536873817443,80.78333333333333,0.5215853183269501,83.55
183,TransformerBlockModel,9,4,0.5797047360738119,81.03333333333333,0.507435394525528,83.9
184,TransformerBlockModel,9,5,0.5647438770929972,81.61666666666666,0.5022544193267823,84.5
185,TransformerBlockModel,9,6,0.5579249103599124,81.47777777777777,0.5027676091194153,84.6
186,TransformerBlockModel,9,7,0.551002298620012,81.98333333333333,0.5184832339286805,84.3
187,TransformerBlockModel,9,8,0.5550064522425334,81.68888888888888,0.49725020360946653,85.0
188,TransformerBlockModel,9,9,0.5493469737370809,82.04444444444445,0.49657605051994325,84.9
189,TransformerBlockModel,9,10,0.541308605088128,81.96111111111111,0.48519924330711367,85.3
190,TransformerBlockModel,10,1,1.0592632274627685,70.11111111111111,0.5935589108467102,82.25
191,TransformerBlockModel,10,2,0.6204691536691453,80.06111111111112,0.5919787969589233,82.75
192,TransformerBlockModel,10,3,0.5975037990146214,80.47222222222223,0.54620263671875,83.8
193,TransformerBlockModel,10,4,0.5812902309629652,81.01666666666667,0.5343824396133423,84.65
194,TransformerBlockModel,10,5,0.571647276242574,81.18888888888888,0.5157591068744659,84.7
195,TransformerBlockModel,10,6,0.5605963827239142,81.4888888888889,0.5194646050930023,85.0
196,TransformerBlockModel,10,7,0.570222511794832,81.28888888888889,0.5284162039756775,84.65
197,TransformerBlockModel,10,8,0.5515620164341397,82.12777777777778,0.5056929771900177,84.95
198,TransformerBlockModel,10,9,0.5478788485527039,81.9888888888889,0.5039676041603088,85.45
199,TransformerBlockModel,10,10,0.5461053123474121,82.21666666666667,0.5008191611766816,84.8
200,MultilayerTransformerBlockModel,1,1,1.015871366182963,71.41666666666667,0.5702620611190796,81.4
201,MultilayerTransformerBlockModel,1,2,0.6097118298212687,79.89444444444445,0.5524862070083618,81.8
202,MultilayerTransformerBlockModel,1,3,0.5776005777253045,80.7,0.5305740175247192,82.15
203,MultilayerTransformerBlockModel,1,4,0.5656612333721585,81.15,0.5218664903640747,82.1
204,MultilayerTransformerBlockModel,1,5,0.5580225034819709,81.15555555555555,0.5199989848136902,82.2
205,MultilayerTransformerBlockModel,1,6,0.5540519216855367,81.57777777777778,0.5170847005844116,82.1
206,MultilayerTransformerBlockModel,1,7,0.5530355659325917,81.43888888888888,0.5434228873252869,82.45
207,MultilayerTransformerBlockModel,1,8,0.5422914713753594,81.9888888888889,0.5124766161441803,82.65
208,MultilayerTransformerBlockModel,1,9,0.5445609334309895,81.77222222222223,0.49708825659751893,82.95
209,MultilayerTransformerBlockModel,1,10,0.548175431198544,81.52777777777777,0.5060208349227905,82.7
210,MultilayerTransformerBlockModel,2,1,1.0827407681677077,69.0,0.5799428267478943,81.2
211,MultilayerTransformerBlockModel,2,2,0.6127179471121894,79.68888888888888,0.5614720778465271,82.05
212,MultilayerTransformerBlockModel,2,3,0.5868807919820149,80.16111111111111,0.5444048738479614,82.3
213,MultilayerTransformerBlockModel,2,4,0.5638605427742004,81.08888888888889,0.537095899105072,82.65
214,MultilayerTransformerBlockModel,2,5,0.5575333255661858,81.33888888888889,0.5284687523841858,82.75
215,MultilayerTransformerBlockModel,2,6,0.5539186562962002,81.35,0.5228644347190857,82.9
216,MultilayerTransformerBlockModel,2,7,0.546364160961575,81.65,0.5488685512542725,82.35
217,MultilayerTransformerBlockModel,2,8,0.5470066277186075,81.56666666666666,0.5198696002960205,82.9
218,MultilayerTransformerBlockModel,2,9,0.5366691008673774,82.02777777777777,0.505501546382904,83.15
219,MultilayerTransformerBlockModel,2,10,0.5343301057815552,81.92777777777778,0.5248701004981995,83.3
220,MultilayerTransformerBlockModel,3,1,1.0538567355473836,69.93888888888888,0.5604732179641724,82.25
221,MultilayerTransformerBlockModel,3,2,0.6134547497431437,79.52777777777777,0.5395075831413269,82.8
222,MultilayerTransformerBlockModel,3,3,0.5840625807444254,80.12777777777778,0.5348632893562317,83.35
223,MultilayerTransformerBlockModel,3,4,0.5750992176797655,80.52777777777777,0.5171978888511658,83.6
224,MultilayerTransformerBlockModel,3,5,0.5634987963570489,80.89444444444445,0.5178381819725036,83.7
225,MultilayerTransformerBlockModel,3,6,0.559380649248759,80.8,0.5145584425926208,83.45
226,MultilayerTransformerBlockModel,3,7,0.5572467294269138,81.13888888888889,0.5156909279823303,83.35
227,MultilayerTransformerBlockModel,3,8,0.5718010487026638,80.96666666666667,0.5306885318756104,83.4
228,MultilayerTransformerBlockModel,3,9,0.5550423270861308,81.16666666666667,0.5045082755088807,83.65
229,MultilayerTransformerBlockModel,3,10,0.5616070583661398,81.07222222222222,0.5247293066978455,84.05
230,MultilayerTransformerBlockModel,4,1,1.040974496099684,70.07777777777778,0.5789099922180175,82.5
231,MultilayerTransformerBlockModel,4,2,0.6128366743193733,79.33333333333333,0.581300714969635,82.8
232,MultilayerTransformerBlockModel,4,3,0.5911878332032098,80.06666666666666,0.5414134087562561,83.2
233,MultilayerTransformerBlockModel,4,4,0.5687117478052776,80.88888888888889,0.5402896633148193,83.5
234,MultilayerTransformerBlockModel,4,5,0.5614873385959201,80.82222222222222,0.5245012762546539,83.25
235,MultilayerTransformerBlockModel,4,6,0.5564610694249471,81.1,0.5291338338851929,83.85
236,MultilayerTransformerBlockModel,4,7,0.5490368996196323,81.27222222222223,0.5343431434631347,83.55
237,MultilayerTransformerBlockModel,4,8,0.5501944754918416,81.05555555555556,0.5240873880386353,83.9
238,MultilayerTransformerBlockModel,4,9,0.5409645882182651,81.54444444444445,0.5083547003269195,84.35
239,MultilayerTransformerBlockModel,4,10,0.5517412237591214,81.2388888888889,0.5205371010303498,83.95
240,MultilayerTransformerBlockModel,5,1,1.0785792795817057,68.48333333333333,0.5792628889083862,81.6
241,MultilayerTransformerBlockModel,5,2,0.6151219985220168,79.57222222222222,0.5647617192268372,82.1
242,MultilayerTransformerBlockModel,5,3,0.5946453590393066,80.0,0.5402941823005676,82.2
243,MultilayerTransformerBlockModel,5,4,0.5734476007355584,80.51666666666667,0.5255033097267151,82.7
244,MultilayerTransformerBlockModel,5,5,0.5679197812610203,81.06111111111112,0.5280423936843872,83.15
245,MultilayerTransformerBlockModel,5,6,0.5674968494309319,81.33333333333333,0.5193299727439881,82.7
246,MultilayerTransformerBlockModel,5,7,0.5521274279753368,81.46666666666667,0.5465496191978455,82.8
247,MultilayerTransformerBlockModel,5,8,0.5824713127348158,80.97222222222223,0.5237565836906433,83.0
248,MultilayerTransformerBlockModel,5,9,0.5598671068615384,81.27222222222223,0.5127688455581665,83.1
249,MultilayerTransformerBlockModel,5,10,0.549819943745931,81.53333333333333,0.5030944449901581,83.4
250,MultilayerTransformerBlockModel,6,1,1.0525567270384895,70.43333333333334,0.617206286907196,81.6
251,MultilayerTransformerBlockModel,6,2,0.60686187420951,80.2388888888889,0.5778500361442566,82.0
252,MultilayerTransformerBlockModel,6,3,0.5864871172904969,80.62222222222222,0.55139750623703,82.3
253,MultilayerTransformerBlockModel,6,4,0.5639943777455224,81.13888888888889,0.5729136295318603,82.35
254,MultilayerTransformerBlockModel,6,5,0.5593827455838521,81.18888888888888,0.5431026396751404,82.8
255,MultilayerTransformerBlockModel,6,6,0.555685017797682,81.19444444444444,0.5409318227767944,82.9
256,MultilayerTransformerBlockModel,6,7,0.5493505378829109,81.54444444444445,0.5289651017189025,83.2
257,MultilayerTransformerBlockModel,6,8,0.5426500811047024,81.66666666666667,0.5328558797836304,83.8
258,MultilayerTransformerBlockModel,6,9,0.5416578325695461,81.69444444444444,0.534378978729248,83.75
259,MultilayerTransformerBlockModel,6,10,0.542632291369968,81.57222222222222,0.5272775402069092,83.05
260,MultilayerTransformerBlockModel,7,1,1.000569230079651,71.50555555555556,0.614329384803772,81.4
261,MultilayerTransformerBlockModel,7,2,0.6109996022383372,79.58333333333333,0.599751259803772,81.95
262,MultilayerTransformerBlockModel,7,3,0.5889105268054539,80.25555555555556,0.5498357529640198,83.1
263,MultilayerTransformerBlockModel,7,4,0.5671866940392388,80.93888888888888,0.5441270494461059,83.0
264,MultilayerTransformerBlockModel,7,5,0.5598090579774645,81.13333333333334,0.5261166820526123,84.2
265,MultilayerTransformerBlockModel,7,6,0.5545733002821605,81.0111111111111,0.5257665982246399,83.55
266,MultilayerTransformerBlockModel,7,7,0.5463617885907491,81.44444444444444,0.5329395613670349,83.3
267,MultilayerTransformerBlockModel,7,8,0.542124726931254,81.40555555555555,0.5417016596794129,83.5
268,MultilayerTransformerBlockModel,7,9,0.5384582982593112,81.75555555555556,0.51740092420578,83.9
269,MultilayerTransformerBlockModel,7,10,0.5390166828897264,81.88888888888889,0.5301754188537597,83.3
270,MultilayerTransformerBlockModel,8,1,1.1320370286835564,67.48333333333333,0.573042989730835,82.85
271,MultilayerTransformerBlockModel,8,2,0.6123715146647559,79.7388888888889,0.5499293451309204,83.1
272,MultilayerTransformerBlockModel,8,3,0.5899129601584541,80.42777777777778,0.5393369212150574,83.4
273,MultilayerTransformerBlockModel,8,4,0.5798698932329813,80.72777777777777,0.5472346768379212,83.1
274,MultilayerTransformerBlockModel,8,5,0.5623993872536553,81.21666666666667,0.5236131370067596,83.6
275,MultilayerTransformerBlockModel,8,6,0.5573288908534579,81.35555555555555,0.525981458902359,83.25
276,MultilayerTransformerBlockModel,8,7,0.5537009268866645,81.45,0.527956271648407,83.45
277,MultilayerTransformerBlockModel,8,8,0.5603039161364237,81.13888888888889,0.5244349980354309,83.8
278,MultilayerTransformerBlockModel,8,9,0.5488578603532579,81.55,0.5264774074554444,84.05
279,MultilayerTransformerBlockModel,8,10,0.547619415971968,81.57777777777778,0.5276142859458923,83.15
280,MultilayerTransformerBlockModel,9,1,1.103636794673072,67.93888888888888,0.5909027681350708,82.1
281,MultilayerTransformerBlockModel,9,2,0.6051427143944634,79.75,0.5446645421981812,82.4
282,MultilayerTransformerBlockModel,9,3,0.5840245558420817,80.43888888888888,0.5258956065177918,82.45
283,MultilayerTransformerBlockModel,9,4,0.5791698112487793,80.50555555555556,0.523066645860672,82.3
284,MultilayerTransformerBlockModel,9,5,0.5633264245986939,80.79444444444445,0.5243618283271789,82.45
285,MultilayerTransformerBlockModel,9,6,0.5583194557295905,81.31666666666666,0.509848149061203,82.85
286,MultilayerTransformerBlockModel,9,7,0.5527737133238051,81.2611111111111,0.5253864064216613,82.85
287,MultilayerTransformerBlockModel,9,8,0.5449950944582621,81.95555555555555,0.5034968950748444,83.6
288,MultilayerTransformerBlockModel,9,9,0.5399717711342705,81.80555555555556,0.5120986790657044,83.05
289,MultilayerTransformerBlockModel,9,10,0.5473647120793661,81.56111111111112,0.5073089995384217,83.15
290,MultilayerTransformerBlockModel,10,1,0.9874091254870097,71.68333333333334,0.5849125022888184,81.4
291,MultilayerTransformerBlockModel,10,2,0.6204062266349792,79.26666666666667,0.5704773058891296,82.05
292,MultilayerTransformerBlockModel,10,3,0.5869348265329997,80.47777777777777,0.571113862991333,82.05
293,MultilayerTransformerBlockModel,10,4,0.5703588519096374,80.71666666666667,0.5501507768630981,82.75
294,MultilayerTransformerBlockModel,10,5,0.5684378314018249,81.12777777777778,0.5530662879943847,82.85
295,MultilayerTransformerBlockModel,10,6,0.5625706703397962,81.07222222222222,0.5415687112808227,82.5
296,MultilayerTransformerBlockModel,10,7,0.5863782245318095,80.32222222222222,0.5438447351455689,82.2
297,MultilayerTransformerBlockModel,10,8,0.5527419102721745,81.31111111111112,0.5333902473449708,82.25
298,MultilayerTransformerBlockModel,10,9,0.5401636847919888,81.66111111111111,0.5296034450531006,83.5
299,MultilayerTransformerBlockModel,10,10,0.5376286469300589,81.89444444444445,0.5447970714569091,82.85
